"구","동","계약년월","p1","p2"
"영등포구","영등포동","202404",84927.7777777778,4558.66588239291
"영등포구","영등포동","202405",106916.666666667,4335.26370827118
"영등포구","영등포동","202406",95357.1428571429,4566.04165375981
"영등포구","영등포동","202407",99077.9411764706,4743.60864211792
"영등포구","영등포동","202408",97430.7692307692,4421.67240129816
"영등포구","영등포동","202409",104375,4860.22098883857
"영등포구","영등포동","202410",102681.818181818,4913.25087081698
"영등포구","영등포동","202411",104375,4297.35792730211
"영등포구","영등포동","202412",102500,4913.65064717712
"영등포구","영등포동","202501",112285.714285714,4795.58746725447
"영등포구","영등포동","202502",105313.333333333,4795.64038187101
"영등포구","영등포동","202503",109485.714285714,4930.78050085648
"영등포구","영등포동","202504",110653.846153846,4874.40427536125
"영등포구","영등포동","202505",110304.6875,4909.57411419786
"영등포구","영등포동","202506",119993.333333333,5103.31908626727
"영등포구","영등포동","202507",114000,6279.20950727734
"영등포구","영등포동1가","202402",35966.6666666667,5289.33189820261
"영등포구","영등포동1가","202403",10600,2349.2276695769
"영등포구","영등포동1가","202404",16850,3742.60368345962
"영등포구","영등포동1가","202405",27540,3780.52131156403
"영등포구","영등포동1가","202406",29100,4264.34761033568
"영등포구","영등포동1가","202407",34666.6666666667,4500.44671383512
"영등포구","영등포동1가","202408",25166.6666666667,4674.82801551796
"영등포구","영등포동1가","202409",23592.8571428571,3877.50300756985
"영등포구","영등포동1가","202410",38550,4220.95364169289
"영등포구","영등포동1가","202411",22150,3881.4719974338
"영등포구","영등포동1가","202502",38125,4733.29633462614
"영등포구","영등포동1가","202503",37833.3333333333,4921.77918019443
"영등포구","영등포동1가","202504",24588.8888888889,3890.20687920286
"영등포구","영등포동1가","202505",37950,4503.3028407472
"영등포구","영등포동1가","202506",49900,5440.11153104104
"영등포구","영등포동1가","202507",74500,2894.39604426654
"영등포구","영등포동2가","202403",15500,3831.4606741573
"영등포구","영등포동2가","202404",61760,5301.83918212325
"영등포구","영등포동2가","202406",63830,5479.54007439973
"영등포구","영등포동2가","202408",62890,5398.84498322104
"영등포구","영등포동2가","202412",31500,4262.70918850647
"영등포구","영등포동2가","202501",59000,5064.90465908795
"영등포구","영등포동2가","202503",112000,6160.48257113474
"영등포구","영등포동2가","202504",71966.6666666667,5545.49132922127
"영등포구","영등포동2가","202505",60000,5150.75050076741
"영등포구","영등포동2가","202507",10000,2352.10263720599
"영등포구","영등포동3가","202405",10000,2439.0243902439
"영등포구","영등포동3가","202406",10000,2439.0243902439
"영등포구","영등포동3가","202407",10750,2621.9512195122
"영등포구","영등포동3가","202503",9500,2317.07317073171
"영등포구","영등포동4가","202401",13500,3681.81818181818
"영등포구","영등포동4가","202402",11000,3000
"영등포구","영등포동4가","202405",13500,3681.81818181818
"영등포구","영등포동4가","202406",15000,4090.90909090909
"영등포구","영등포동5가","202407",50000,2751.83455637091
"영등포구","영등포동5가","202409",55500,2691.00793417573
"영등포구","영등포동5가","202412",54000,2971.98132088059
"영등포구","영등포동5가","202501",61000,3357.23815877251
"영등포구","영등포동5가","202504",70000,3471.07438016529
"영등포구","영등포동5가","202505",57800,3181.12074716478
"영등포구","영등포동7가","202402",126800,5603.64636706468
"영등포구","영등포동7가","202403",122000,5266.79348784375
"영등포구","영등포동7가","202404",113055.555555556,5444.05087206314
"영등포구","영등포동7가","202405",127488.461538462,5673.88014778043
"영등포구","영등포동7가","202406",115608.695652174,5323.37184971836
"영등포구","영등포동7가","202407",128585,5857.88655818176
"영등포구","영등포동7가","202408",114242.105263158,5919.89251458171
"영등포구","영등포동7가","202409",125000,5636.5131017722
"영등포구","영등포동7가","202410",115790,5241.60332998769
"영등포구","영등포동7가","202411",122333.333333333,5257.59735354449
"영등포구","영등포동7가","202412",96940,4356.84014660238
"영등포구","영등포동7가","202501",114428.571428571,5724.94129856415
"영등포구","영등포동7가","202502",117390,5441.87894140049
"영등포구","영등포동7가","202503",145815.384615385,5778.79683027536
"영등포구","영등포동7가","202504",129062.5,6022.62763730552
"영등포구","영등포동7가","202505",146850,6432.07894420552
"영등포구","영등포동7가","202506",150200,6236.72048811961
"영등포구","영등포동8가","202401",91400,4236.7202270355
"영등포구","영등포동8가","202402",84250,4640.7110665999
"영등포구","영등포동8가","202403",120166.666666667,4446.26527358258
"영등포구","영등포동8가","202404",112333.333333333,4363.91412580308
"영등포구","영등포동8가","202405",109250,4299.48059015807
"영등포구","영등포동8가","202406",115875,4503.95674577454
"영등포구","영등포동8가","202407",111062.5,4791.75462750346
"영등포구","영등포동8가","202408",95028.5714285714,4533.80067887632
"영등포구","영등포동8가","202409",95000,5232.84927391087
"영등포구","영등포동8가","202410",105200,4845.39071779442
"영등포구","영등포동8가","202411",133500,5361.97920437924
"영등포구","영등포동8가","202412",94000,5177.76664997496
"영등포구","영등포동8가","202501",122250,4644.90002404746
"영등포구","영등포동8가","202502",110400,5120.70828909877
"영등포구","영등포동8가","202503",120346.153846154,5127.71942610971
"영등포구","영등포동8가","202504",127380,5330.15875468754
"영등포구","영등포동8가","202505",107262.5,5283.3834989898
"영등포구","영등포동8가","202506",135731.25,5565.4197158561
"영등포구","영등포동8가","202507",104000,5728.592889334
"용산구","갈월동","202404",109000,4286.22497616778
"용산구","갈월동","202405",109000,5193.47386658966
"용산구","도원동","202401",120000,3443.77771980172
"용산구","도원동","202402",126233.333333333,4979.1942276654
"용산구","도원동","202403",121875,4799.60402043275
"용산구","도원동","202404",135500,5279.84413744244
"용산구","도원동","202405",107880,5939.33933933934
"용산구","도원동","202406",118281.25,5961.92383270624
"용산구","도원동","202407",126723.076923077,5678.05439702548
"용산구","도원동","202408",141500,5655.38079169699
"용산구","도원동","202410",137000,5463.13149826194
"용산구","도원동","202411",117750,6482.73273273273
"용산구","도원동","202412",130166.666666667,5826.5235406726
"용산구","도원동","202501",114833.333333333,6322.15548882216
"용산구","도원동","202502",133027.272727273,5731.29061262306
"용산구","도원동","202503",132583.333333333,5989.82423709149
"용산구","도원동","202505",143060,5713.7309761758
"용산구","도원동","202506",145812.5,5560.42289515299
"용산구","동빙고동","202412",180000,4558.71066768995
"용산구","동자동","202403",200000,4428.0442804428
"용산구","동자동","202404",290000,4592.35088056049
"용산구","동자동","202405",199500,4416.9741697417
"용산구","동자동","202408",194000,4295.20295202952
"용산구","동자동","202412",44000,5310.89978054133
"용산구","동자동","202503",224600,5027.0272015712
"용산구","문배동","202401",139000,5416.86348606519
"용산구","문배동","202402",86200,5464.69924955428
"용산구","문배동","202403",118625,4744.08301872094
"용산구","문배동","202404",67900,4625.95407718444
"용산구","문배동","202405",18500,4692.54419677171
"용산구","문배동","202406",95300,4835.76906629969
"용산구","문배동","202407",102425,5077.77095362623
"용산구","문배동","202408",80637.5,4776.92785446359
"용산구","문배동","202410",93500,3881.99687421583
"용산구","문배동","202411",143000,4144.95256369257
"용산구","문배동","202412",157000,3914.91612513223
"용산구","문배동","202501",108666.666666667,4555.42766474152
"용산구","문배동","202502",126500,4703.07593862469
"용산구","문배동","202503",150750,5168.87022303002
"용산구","문배동","202504",108400,4717.59284099351
"용산구","문배동","202505",131300,4723.49131690234
"용산구","문배동","202506",123437.5,5056.84706475814
"용산구","문배동","202507",98833.3333333333,4913.69012023931
"용산구","보광동","202401",237000,9208.76015542211
"용산구","보광동","202403",240000,9325.32673966796
"용산구","보광동","202405",195000,7581.13250060437
"용산구","보광동","202407",246000,9558.45990815966
"용산구","보광동","202408",166750,6904.75178169591
"용산구","보광동","202409",240500,9344.75450370893
"용산구","보광동","202410",270000,10490.9925821265
"용산구","보광동","202411",260000,10102.437301307
"용산구","보광동","202412",280000,10879.547862946
"용산구","보광동","202502",234166.666666667,9769.1876904835
"용산구","보광동","202503",265000,10303.3070230879
"용산구","산천동","202402",79000,4367.56575640811
"용산구","산천동","202403",90250,4996.22292845529
"용산구","산천동","202404",82000,4533.42268386664
"용산구","산천동","202405",104721.428571429,4719.91076342193
"용산구","산천동","202406",103900,4953.9652619885
"용산구","산천동","202407",112237.5,5165.92770209243
"용산구","산천동","202408",105242.857142857,5248.67861493843
"용산구","산천동","202410",124375,5289.78663239159
"용산구","산천동","202411",99750,5524.92960058539
"용산구","산천동","202412",103500,5735.51637279597
"용산구","산천동","202501",108760,5556.08078070311
"용산구","산천동","202502",107133.333333333,5936.85978169605
"용산구","산천동","202503",110884,5694.69106672775
"용산구","산천동","202504",100500,5566.60504124374
"용산구","산천동","202505",106357.142857143,5260.54619610218
"용산구","산천동","202506",115812.5,5521.53835165833
"용산구","서빙고동","202401",160000,3372.07817090305
"용산구","서빙고동","202402",159000,6177.30162467624
"용산구","서빙고동","202403",365000,7006.03295642732
"용산구","서빙고동","202404",287000,6556.35241864908
"용산구","서빙고동","202405",194666.666666667,6154.27134936866
"용산구","서빙고동","202406",207750,7509.64849509937
"용산구","서빙고동","202407",352285.714285714,6843.32040052132
"용산구","서빙고동","202408",297250,7609.88328953575
"용산구","서빙고동","202409",354500,8745.36438848378
"용산구","서빙고동","202410",205000,4665.83902338092
"용산구","서빙고동","202411",292500,9092.45933401461
"용산구","서빙고동","202501",375666.666666667,8296.34068553809
"용산구","서빙고동","202502",381666.666666667,8314.49427641659
"용산구","서빙고동","202503",192416.666666667,6955.76903900569
"용산구","서빙고동","202504",306750,7689.51415135166
"용산구","서빙고동","202505",420000,7466.60995521048
"용산구","서빙고동","202506",462285.714285714,9919.66504098103
"용산구","신계동","202401",170000,6608.55224408057
"용산구","신계동","202403",173500,6772.23459366494
"용산구","신계동","202405",180750,6912.67178105001
"용산구","신계동","202406",214000,6845.63001431139
"용산구","신계동","202407",191777.777777778,7338.08785286668
"용산구","신계동","202408",180666.666666667,7923.83077394234
"용산구","신계동","202410",183000,8429.16175869411
"용산구","신계동","202412",155650,8610.95453040064
"용산구","신계동","202501",182750,7881.4814841192
"용산구","신계동","202502",209750,8219.62949768436
"용산구","신계동","202503",208500,7523.57974421072
"용산구","신계동","202504",188750,8718.36359624869
"용산구","신계동","202505",228750,7390.19662090973
"용산구","신계동","202506",230666.666666667,7922.81580749241
"용산구","신창동","202407",110000,4282.17529786481
"용산구","신창동","202503",115700,4504.0698360269
"용산구","신창동","202505",103000,4009.67323345523
"용산구","신창동","202506",109000,5088.37514714643
"용산구","용문동","202402",75000,2932.81194454319
"용산구","용문동","202403",101000,5560.56056056056
"용산구","용문동","202404",95000,5230.23023023023
"용산구","용문동","202408",126666.666666667,5515.01259996044
"용산구","용문동","202409",136500,5300.6589785832
"용산구","용문동","202410",138000,5358.90797834785
"용산구","용문동","202501",81500,3215.18230723252
"용산구","용문동","202503",140000,5435.93363925168
"용산구","용산동2가","202402",95500,4018.23281907433
"용산구","용산동2가","202407",82500,3414.8322549745
"용산구","용산동2가","202501",79000,3587.94384805946
"용산구","용산동5가","202401",280000,6585.41800299337
"용산구","용산동5가","202403",309500,7348.40923181499
"용산구","용산동5가","202404",288000,6773.5728030789
"용산구","용산동5가","202405",379000,7980.83369611964
"용산구","용산동5가","202407",270600,8075.09592756269
"용산구","용산동5가","202408",270000,9285.11879949979
"용산구","용산동5가","202409",335000,8507.16234279601
"용산구","용산동5가","202410",288000,8040.60913705584
"용산구","용산동5가","202411",271750,7749.99409262746
"용산구","용산동5가","202502",312000,9374.50349905409
"용산구","용산동5가","202503",364875,8540.24444071195
"용산구","용산동5가","202505",316000,7928.22930130008
"용산구","용산동5가","202506",330000,8279.47996654756
"용산구","원효로1가","202402",150000,4029.30402930403
"용산구","원효로1가","202403",49000,6275.68056632077
"용산구","원효로1가","202404",137000,6430.7189867123
"용산구","원효로1가","202406",160500,4131.92502299423
"용산구","원효로1가","202407",156500,5465.15582318097
"용산구","원효로1가","202408",146700,5567.00227609793
"용산구","원효로1가","202409",37000,6316.60631143301
"용산구","원효로1가","202410",182833.333333333,5568.29066090942
"용산구","원효로1가","202411",106250,6087.04007880661
"용산구","원효로1가","202412",199966.666666667,5526.49529665169
"용산구","원효로1가","202502",92000,6254.98534837487
"용산구","원효로1가","202503",167285.714285714,5920.60769994819
"용산구","원효로1가","202504",169000,6563.02956128789
"용산구","원효로1가","202505",107750,7003.2309857454
"용산구","원효로3가","202411",49000,6331.48748424275
"용산구","원효로3가","202503",52000,7467.36292428198
"용산구","원효로3가","202504",54000,6734.69387755102
"용산구","원효로3가","202505",45000,7945.4253611557
"용산구","원효로4가","202401",110000,6056.05605605606
"용산구","원효로4가","202402",100650,4989.52914230468
"용산구","원효로4가","202403",165666.666666667,4953.22197002363
"용산구","원효로4가","202404",119000,6551.55155155155
"용산구","원효로4가","202406",127500,5926.97821496408
"용산구","원효로4가","202407",111250,4440.90327633993
"용산구","원효로4가","202408",149250,6334.15843202938
"용산구","원효로4가","202410",146000,6890.82837614127
"용산구","원효로4가","202412",205000,6731.34328358209
"용산구","원효로4가","202501",120500,8331.61920623115
"용산구","원효로4가","202502",164214.285714286,6733.03854608672
"용산구","원효로4가","202503",160700,6743.72601015502
"용산구","원효로4가","202505",171000,7229.05457340507
"용산구","원효로4가","202506",196750,8005.54757664624
"용산구","이촌동","202401",210159.076923077,7342.20754881881
"용산구","이촌동","202402",256404.846153846,8356.7696107229
"용산구","이촌동","202403",244000.304347826,8110.56810594416
"용산구","이촌동","202404",205086.153846154,7292.62314951804
"용산구","이촌동","202405",202248.846153846,7656.80702896321
"용산구","이촌동","202406",220357.61038961,8087.06006925066
"용산구","이촌동","202407",222108.057971014,8299.65126798159
"용산구","이촌동","202408",251527.558139535,8925.2470588026
"용산구","이촌동","202409",293714.285714286,8649.70187544189
"용산구","이촌동","202410",263160.766666667,9365.88499029005
"용산구","이촌동","202411",230474.193548387,8605.30328525726
"용산구","이촌동","202412",250993.952380952,8403.08336465013
"용산구","이촌동","202501",217211.529411765,8711.59771992107
"용산구","이촌동","202502",237645.130434783,8577.68261425509
"용산구","이촌동","202503",250072.014705882,8645.08997118437
"용산구","이촌동","202504",237014.285714286,9041.56827123203
"용산구","이촌동","202505",238368.888888889,9446.42440554749
"용산구","이촌동","202506",267807.6,10060.6206464263
"용산구","이촌동","202507",375500,9936.04727524623
"용산구","이태원동","202401",197000,6126.08367885413
"용산구","이태원동","202402",233250,6065.21080500626
"용산구","이태원동","202403",251100,6271.12255156027
"용산구","이태원동","202404",279600,5932.38023624632
"용산구","이태원동","202405",223000,6982.48925943728
"용산구","이태원동","202406",241388.888888889,6420.40945523038
"용산구","이태원동","202407",262625,5670.96187148656
"용산구","이태원동","202408",222500,6874.81087393659
"용산구","이태원동","202409",211500,6337.59634258044
"용산구","이태원동","202410",228000,6815.21184352354
"용산구","이태원동","202411",261000,6774.52983900308
"용산구","이태원동","202501",335500,6349.0652597775
"용산구","이태원동","202502",139625,6206.76057579076
"용산구","이태원동","202503",193600,6807.7140357763
"용산구","이태원동","202504",370000,7001.94976488129
"용산구","이태원동","202505",238000,8004.01544642613
"용산구","이태원동","202506",176500,7303.27808867351
"용산구","이태원동","202507",190000,7398.23008849557
"용산구","주성동","202408",365000,7731.06546854942
"용산구","청암동","202402",277500,4550.76280872633
"용산구","청암동","202404",333000,4571.32160239611
"용산구","청암동","202405",215000,4506.76491138919
"용산구","청암동","202406",202500,4244.74369561075
"용산구","청암동","202408",230000,4821.19037032332
"용산구","청암동","202501",266437.5,3972.80349570967
"용산구","청암동","202502",248000,4066.98802365453
"용산구","청파동1가","202507",98000,3843.13725490196
"용산구","청파동3가","202407",95000,2801.10793423874
"용산구","청파동3가","202408",90000,2827.76349614396
"용산구","한강로1가","202401",162500,5007.36384845153
"용산구","한강로1가","202402",172000,4222.58592471358
"용산구","한강로1가","202403",200000,4959.05026673679
"용산구","한강로1가","202404",140375,5375.4953923375
"용산구","한강로1가","202405",189250,4874.21333040987
"용산구","한강로1가","202406",167800,5522.69052302821
"용산구","한강로1가","202407",154000,6045.94556721973
"용산구","한강로1가","202408",240000,4887.68205381387
"용산구","한강로1가","202409",220000,5400.98199672668
"용산구","한강로1가","202410",235833.333333333,5352.21273199679
"용산구","한강로1가","202411",205000,5494.63937621832
"용산구","한강로1가","202503",210000,5072.56786578444
"용산구","한강로1가","202504",68000,7981.16038905973
"용산구","한강로1가","202505",165000,5634.02141859382
"용산구","한강로1가","202506",202000,6676.01402103155
"용산구","한강로2가","202402",245000,7211.52559667904
"용산구","한강로2가","202403",400000,8174.38692098093
"용산구","한강로2가","202404",270000,6700.89774219096
"용산구","한강로2가","202405",166666.666666667,5880.74818380322
"용산구","한강로2가","202406",283250,7021.37765783461
"용산구","한강로2가","202407",310000,7503.31483401772
"용산구","한강로2가","202408",197666.666666667,6101.45523741604
"용산구","한강로2가","202409",335000,9123.54543203763
"용산구","한강로2가","202410",445000,8671.8002621913
"용산구","한강로2가","202411",246850,6491.09373560268
"용산구","한강로2가","202412",215000,6837.32687706556
"용산구","한강로2가","202501",219666.666666667,5858.51037214358
"용산구","한강로2가","202502",635000,9971.571768363
"용산구","한강로2가","202503",182940,6063.47784128135
"용산구","한강로2가","202505",173333.333333333,5865.40176911794
"용산구","한강로3가","202401",221833.333333333,7747.37741951866
"용산구","한강로3가","202402",278000,8299.88418417075
"용산구","한강로3가","202403",293375,8676.70541482094
"용산구","한강로3가","202404",286428.571428571,7848.32123233388
"용산구","한강로3가","202405",315600,9029.51961411712
"용산구","한강로3가","202406",365000,9475.22571175921
"용산구","한강로3가","202407",390428.571428571,8729.24054371051
"용산구","한강로3가","202408",326060,8969.85095183202
"용산구","한강로3가","202409",397600,7977.57841207012
"용산구","한강로3가","202410",51200,4331.82503770739
"용산구","한강로3가","202411",275000,7807.09367449414
"용산구","한강로3가","202412",320000,11365.055038723
"용산구","한강로3가","202501",345000,10488.8475602953
"용산구","한강로3가","202502",368666.666666667,10396.9913625221
"용산구","한강로3가","202503",358966.666666667,9276.31614766401
"용산구","한강로3가","202505",315166.666666667,8219.08338261024
"용산구","한강로3가","202506",307125,9057.29713427591
"용산구","한남동","202401",651833.333333333,10309.5218947493
"용산구","한남동","202402",509928.571428571,9988.82958596407
"용산구","한남동","202403",563333.333333333,13380.3375794633
"용산구","한남동","202404",671300,11813.713042723
"용산구","한남동","202405",257571.428571429,7538.73393204336
"용산구","한남동","202406",389809.090909091,8506.46505341612
"용산구","한남동","202407",562000,11511.0686652722
"용산구","한남동","202408",437208.333333333,9830.00836309578
"용산구","한남동","202409",359055.555555556,11098.7533982352
"용산구","한남동","202410",685250,12225.0239376183
"용산구","한남동","202411",202863.636363636,8153.5918151465
"용산구","한남동","202412",138250,6683.15542724926
"용산구","한남동","202501",517600,9601.26412875402
"용산구","한남동","202502",642000,10883.3599445772
"용산구","한남동","202503",364982.352941176,8697.10819032167
"용산구","한남동","202504",1300000,20735.125447509
"용산구","한남동","202505",351750,6810.47000355579
"용산구","한남동","202506",180285.714285714,5871.82751102084
"용산구","한남동","202507",145000,5644.68561991271
"용산구","효창동","202401",140333.333333333,7731.67918609034
"용산구","효창동","202402",132166.666666667,5557.46581408739
"용산구","효창동","202403",125800,5574.01243374578
"용산구","효창동","202404",137333.333333333,6537.32478304529
"용산구","효창동","202405",121500,5444.69084315511
"용산구","효창동","202406",141441.176470588,6950.51946067609
"용산구","효창동","202407",149928.571428571,6979.30505682608
"용산구","효창동","202408",138500,6091.78487070841
"용산구","효창동","202409",167125,7748.28237158129
"용산구","효창동","202410",173166.666666667,8496.18535564902
"용산구","효창동","202411",150625,6435.80701653945
"용산구","효창동","202412",138800,6007.93719934704
"용산구","효창동","202501",141400,7221.30158177488
"용산구","효창동","202502",157833.333333333,6785.96433360758
"용산구","효창동","202503",151000,6902.19830643094
"용산구","효창동","202504",133000,7336.94991846256
"용산구","효창동","202505",165500,8236.04492462749
"용산구","효창동","202506",171166.666666667,8375.06785606912
"용산구","효창동","202507",169800,9346.39923272591
"용산구","후암동","202402",86000,3384.7610639814
"용산구","후암동","202403",136000,2997.79573842763
"용산구","후암동","202406",76000,4455.09232300568
"용산구","후암동","202407",90000,4768.78612716763
"용산구","후암동","202408",117750,3871.65037075022
"용산구","후암동","202410",67000,3558.38485178418
"용산구","후암동","202411",69000,3180.32942343604
"용산구","후암동","202412",88750,4663.97644523127
"용산구","후암동","202502",138000,3495.34456262995
"용산구","후암동","202503",88600,4657.21567378146
"용산구","후암동","202505",78000,3568.55677249411
"용산구","후암동","202506",145000,4143.25691746046
"용산구","후암동","202507",167000,3308.71757925072
"은평구","갈현동","202401",46200,2543.54354354354
"은평구","갈현동","202402",53500,2272.3143158269
"은평구","갈현동","202403",57700,2161.92886792916
"은평구","갈현동","202404",59657.1428571429,3312.1950121805
"은평구","갈현동","202405",46833.3333333333,2033.01427255092
"은평구","갈현동","202406",45916.6666666667,1892.10501908726
"은평구","갈현동","202407",52514.2857142857,2569.24134376418
"은평구","갈현동","202408",63000,2450.25201306011
"은평구","갈현동","202409",45737.5,2499.95424743571
"은평구","갈현동","202410",74916.6666666667,3800.81568048993
"은평구","갈현동","202411",44750,3214.37087407986
"은평구","갈현동","202412",45143,2833.79510790169
"은평구","갈현동","202501",57740,2435.69081392003
"은평구","갈현동","202502",65271.4285714286,3444.01919120554
"은평구","갈현동","202503",51686.6666666667,3308.05504646328
"은평구","갈현동","202504",47714.2857142857,3200.60113813074
"은평구","갈현동","202505",53722.2222222222,3505.49972077725
"은평구","갈현동","202506",56777.7777777778,3104.88806162953
"은평구","갈현동","202507",22533.3333333333,3058.75644210193
"은평구","구산동","202401",39750,1543.85219747028
"은평구","구산동","202402",54425,2506.74012358366
"은평구","구산동","202403",49390.9090909091,2184.45503658617
"은평구","구산동","202404",49400,2852.12105573079
"은평구","구산동","202405",51685.7142857143,2284.89462833604
"은평구","구산동","202406",54700,2310.97677120063
"은평구","구산동","202407",55187.5,2046.95859114187
"은평구","구산동","202408",50685.7142857143,2527.98078763985
"은평구","구산동","202409",53316.6666666667,2625.31134454739
"은평구","구산동","202410",48581.8181818182,2054.77745976277
"은평구","구산동","202411",47542.8571428571,2221.23469774765
"은평구","구산동","202412",45625,1848.28623577209
"은평구","구산동","202501",54280,2667.44821810105
"은평구","구산동","202502",41711.1111111111,2085.47310607473
"은평구","구산동","202503",51450,2303.39833254579
"은평구","구산동","202504",48785.7142857143,2283.00481180785
"은평구","구산동","202505",54322.2222222222,2393.75239508994
"은평구","구산동","202506",57485.7142857143,2679.30579294637
"은평구","구산동","202507",59800,2789.53559945134
"은평구","녹번동","202401",79066.6666666667,3898.25255126666
"은평구","녹번동","202402",75900,3740.8300056727
"은평구","녹번동","202403",80841.1764705882,3580.80093078573
"은평구","녹번동","202404",86723.0769230769,4238.66836055277
"은평구","녹번동","202405",87258.8235294118,4144.23505666246
"은평구","녹번동","202406",89298.0769230769,4045.59310334668
"은평구","녹번동","202407",89158.3333333333,3942.54825352357
"은평구","녹번동","202408",103323.80952381,4583.95233808472
"은평구","녹번동","202409",65200,3618.7868429115
"은평구","녹번동","202410",87910,3853.46113315097
"은평구","녹번동","202411",71942.8571428571,3249.49759048219
"은평구","녹번동","202501",105225,4844.87346454787
"은평구","녹번동","202502",81977.7777777778,4068.38443734016
"은평구","녹번동","202503",86707.6923076923,4200.75833770323
"은평구","녹번동","202504",95013.3333333333,3767.98147719265
"은평구","녹번동","202505",88390.9090909091,4313.1691612728
"은평구","녹번동","202506",84537.3015873016,4448.78185528411
"은평구","녹번동","202507",114150,5282.01522054884
"은평구","대조동","202401",37666.6666666667,3218.81720067339
"은평구","대조동","202402",23887.5,2990.55735586113
"은평구","대조동","202403",44014.2857142857,3188.51766098401
"은평구","대조동","202404",32188.8888888889,3138.1320265307
"은평구","대조동","202405",38796.1538461538,2777.52788765302
"은평구","대조동","202406",22820,3393.47151327887
"은평구","대조동","202407",33116.6666666667,3431.53913336561
"은평구","대조동","202408",32566.6666666667,3479.23059521172
"은평구","대조동","202409",40412.5,3456.29444229103
"은평구","대조동","202410",38533.3333333333,3438.66819163173
"은평구","대조동","202411",26833.3333333333,2987.0845956526
"은평구","대조동","202412",22366.6666666667,3276.88673389908
"은평구","대조동","202501",13000,2653.0612244898
"은평구","대조동","202502",33514.2857142857,3090.64296858209
"은평구","대조동","202503",27525,3344.8079713332
"은평구","대조동","202504",36177.1428571429,3269.43229496344
"은평구","대조동","202505",43062.5,3041.46985160185
"은평구","대조동","202506",34085.7142857143,3148.17980514822
"은평구","대조동","202507",31000,3415.69282136895
"은평구","불광동","202401",69385.7142857143,3345.52182876876
"은평구","불광동","202402",65125,3056.78825851455
"은평구","불광동","202403",77205.2631578947,3705.87428986972
"은평구","불광동","202404",70595,3525.54057780272
"은평구","불광동","202405",78164,3594.69680822113
"은평구","불광동","202406",72040.7407407407,3694.86091395978
"은평구","불광동","202407",73838.2352941177,3948.28269888885
"은평구","불광동","202408",71154.2857142857,3814.37314966624
"은평구","불광동","202409",82680,3624.66439677663
"은평구","불광동","202410",76245.4545454545,3788.08493443546
"은평구","불광동","202411",59571.875,3448.77108981438
"은평구","불광동","202412",48336.3636363636,4153.08089780127
"은평구","불광동","202501",73225,3246.23359859406
"은평구","불광동","202502",74890,3766.36537775016
"은평구","불광동","202503",68821.6216216216,3812.16357260861
"은평구","불광동","202504",71972.4137931034,3642.51008868668
"은평구","불광동","202505",76665.1162790698,3800.2490663192
"은평구","불광동","202506",83334.0909090909,3941.61423100184
"은평구","불광동","202507",68700,3092.37860337165
"은평구","수색동","202401",146500,5159.05572445289
"은평구","수색동","202402",76020,3038.24785762783
"은평구","수색동","202403",76636.3636363636,3738.62634723709
"은평구","수색동","202404",89126.8,4488.53993792899
"은평구","수색동","202405",82283.3333333333,4185.49086310849
"은평구","수색동","202406",86933.3333333333,4064.64252902056
"은평구","수색동","202407",99178,4452.31436945416
"은평구","수색동","202408",111913.333333333,4751.22793454242
"은평구","수색동","202409",110566.666666667,4949.65572547055
"은평구","수색동","202410",81687.5,3268.63928717213
"은평구","수색동","202411",67000,3693.10613312558
"은평구","수색동","202412",103375,4191.3048965742
"은평구","수색동","202501",66500,2583.25387576368
"은평구","수색동","202502",88995,3767.1536373626
"은평구","수색동","202503",96755.5555555556,4043.24802203093
"은평구","수색동","202504",83250,4114.95777994786
"은평구","수색동","202505",87600,4034.73115768107
"은평구","수색동","202506",101568.421052632,4205.99246087781
"은평구","수색동","202507",93850,4176.85639024067
"은평구","신사동","202401",55031.8181818182,2710.36727842209
"은평구","신사동","202402",64500,2575.40954574957
"은평구","신사동","202403",49633.3333333333,2407.21636426614
"은평구","신사동","202404",51520,2796.25205228936
"은평구","신사동","202405",57263.6363636364,2247.521295805
"은평구","신사동","202406",60109.375,2757.37181627878
"은평구","신사동","202407",55424,2443.66728837952
"은평구","신사동","202408",55506.6666666667,2613.7161636842
"은평구","신사동","202409",53980,2264.93908409562
"은평구","신사동","202410",48700,2195.84727076294
"은평구","신사동","202411",51883.3333333333,2241.45234120486
"은평구","신사동","202412",57649.3076923077,2299.74919160229
"은평구","신사동","202501",56021.4285714286,2641.3103184892
"은평구","신사동","202502",58006.6666666667,2725.6840696306
"은평구","신사동","202503",57138.4615384615,2399.9596481251
"은평구","신사동","202504",55364.7058823529,2596.08711343564
"은평구","신사동","202505",58200,2767.359097522
"은평구","신사동","202506",50225,2494.83883999974
"은평구","신사동","202507",52166.6666666667,2219.04363359355
"은평구","역촌동","202401",26000,1705.42635658915
"은평구","역촌동","202402",51883.3333333333,2170.75844633787
"은평구","역촌동","202403",52750,2766.2391150859
"은평구","역촌동","202404",52260,2335.19748904683
"은평구","역촌동","202405",54450,2038.51677180959
"은평구","역촌동","202406",57333.3333333333,2967.72734680959
"은평구","역촌동","202407",55720,2015.59750031899
"은평구","역촌동","202408",67400,2441.92829192337
"은평구","역촌동","202409",60500,2351.97245889758
"은평구","역촌동","202410",70200,2331.83248322287
"은평구","역촌동","202411",48833.3333333333,2218.7111572943
