"구","동","단지명","ym","p1","p2"
"노원구","하계동","벽산","2024 년 08 월",65700,3072.70408163265
"노원구","하계동","벽산","2024 년 09 월",79500,3091.92692987625
"노원구","하계동","벽산","2024 년 10 월",54700,3127.88078322648
"노원구","하계동","벽산","2024 년 11 월",66000,3086.73469387755
"노원구","하계동","벽산","2024 년 12 월",71000,3084.47220558117
"노원구","하계동","벽산","2025 년 01 월",56700,2205.18562168533
"노원구","하계동","벽산","2025 년 03 월",59750,3075.60169926574
"노원구","하계동","벽산","2025 년 05 월",57700,2929.04957192032
"노원구","하계동","벽산","2025 년 06 월",67275,3119.36369071949
"노원구","하계동","삼익선경","2024 년 06 월",84800,2592.31125521075
"노원구","하계동","삼익선경","2024 년 07 월",96000,2635.80639826815
"노원구","하계동","삼익선경","2024 년 09 월",87000,2659.56461324687
"노원구","하계동","삼익선경","2024 년 10 월",100500,2471.49564050973
"노원구","하계동","삼익선경","2024 년 11 월",85000,2598.42519685039
"노원구","하계동","삼익선경","2025 년 02 월",87500,2674.84946734599
"노원구","하계동","삼익선경","2025 년 03 월",92333.3333333333,2597.44258010278
"노원구","하계동","삼익선경","2025 년 05 월",101000,2483.79163872122
"노원구","하계동","아주","2024 년 06 월",45000,1938.89541715629
"노원구","하계동","아주","2025 년 05 월",32000,1840.04181913225
"노원구","하계동","우방","2024 년 01 월",59000,2445.34860927608
"노원구","하계동","우방","2024 년 06 월",44900,2480.24774020757
"노원구","하계동","우방","2024 년 07 월",49500,2734.34884499498
"노원구","하계동","우방","2024 년 10 월",78000,2455.40398740818
"노원구","하계동","우방","2025 년 01 월",47000,2596.25041848008
"노원구","하계동","우방","2025 년 02 월",48300,2668.06160026783
"노원구","하계동","우방","2025 년 03 월",68000,2699.71126082772
"노원구","하계동","우방","2025 년 04 월",47000,2596.25041848008
"노원구","하계동","우방","2025 년 05 월",49500,2734.34884499498
"노원구","하계동","우방","2025 년 06 월",54700,2667.00700483104
"노원구","하계동","우방","2025 년 07 월",63000,2685.69952202558
"노원구","하계동","우성","2024 년 05 월",87666.6666666667,3019.37609258486
"노원구","하계동","우성","2024 년 06 월",59300,2304.67553880579
"노원구","하계동","우성","2024 년 07 월",114416.666666667,3385.81032403786
"노원구","하계동","우성","2024 년 08 월",105960,3779.45702090848
"노원구","하계동","우성","2024 년 11 월",131000,3398.05062097154
"노원구","하계동","우성","2024 년 12 월",98000,3808.73866446826
"노원구","하계동","우성","2025 년 02 월",104500,4061.35908609116
"노원구","하계동","우성","2025 년 05 월",110500,3557.80150324606
"노원구","하계동","우성","2025 년 06 월",113250,3606.51524253715
"노원구","하계동","장미(시영6)","2024 년 01 월",52666.6666666667,3511.11111111111
"노원구","하계동","장미(시영6)","2024 년 02 월",59900,3622.30425589096
"노원구","하계동","장미(시영6)","2024 년 03 월",44071.4285714286,3429.62532008999
"노원구","하계동","장미(시영6)","2024 년 04 월",53833.3333333333,3609.80789478912
"노원구","하계동","장미(시영6)","2024 년 05 월",49766.6666666667,3551.66403281473
"노원구","하계동","장미(시영6)","2024 년 06 월",49157.1428571429,3470.63399902583
"노원구","하계동","장미(시영6)","2024 년 07 월",46314.2857142857,3471.62906290927
"노원구","하계동","장미(시영6)","2024 년 08 월",53937.5,3590.6266925123
"노원구","하계동","장미(시영6)","2024 년 09 월",50833.3333333333,3633.2327802916
"노원구","하계동","장미(시영6)","2024 년 10 월",49500,3314.87176210565
"노원구","하계동","장미(시영6)","2024 년 11 월",50071.4285714286,3431.23243885881
"노원구","하계동","장미(시영6)","2024 년 12 월",49525,3379.77878776704
"노원구","하계동","장미(시영6)","2025 년 01 월",51300,3421.02797381443
"노원구","하계동","장미(시영6)","2025 년 02 월",50609.0909090909,3498.59862007672
"노원구","하계동","장미(시영6)","2025 년 03 월",52878.5714285714,3474.48760425614
"노원구","하계동","장미(시영6)","2025 년 04 월",51837.5,3518.70454305213
"노원구","하계동","장미(시영6)","2025 년 05 월",51825,3554.38988564319
"노원구","하계동","장미(시영6)","2025 년 06 월",51572.2222222222,3700.9192872235
"노원구","하계동","청구","2024 년 02 월",65000,3034.37544207101
"노원구","하계동","청구","2024 년 04 월",65000,3034.37544207101
"노원구","하계동","청구","2024 년 06 월",65900,3076.38987126892
"노원구","하계동","청구","2024 년 07 월",70000,3267.78893761494
"노원구","하계동","청구","2024 년 08 월",74600,3261.548828206
"노원구","하계동","청구","2024 년 11 월",85000,3301.16511710015
"노원구","하계동","청구","2025 년 01 월",67000,3127.74084028858
"노원구","하계동","청구","2025 년 02 월",70900,3309.80336681284
"노원구","하계동","청구","2025 년 03 월",75750,3216.51186318195
"노원구","하계동","청구","2025 년 05 월",71875,2892.43671465983
"노원구","하계동","청구","2025 년 06 월",76833.3333333333,3268.39236428931
"노원구","하계동","청구3","2024 년 11 월",68000,2640.31062477939
"노원구","하계동","청솔(시영7)","2024 년 02 월",39000,3003.60320943546
"노원구","하계동","청솔(시영7)","2024 년 03 월",46150,3030.90607830289
"노원구","하계동","청솔(시영7)","2024 년 05 월",40750,3030.24132730015
"노원구","하계동","청솔(시영7)","2024 년 06 월",42810,3088.52351019877
"노원구","하계동","청솔(시영7)","2024 년 07 월",42616.6666666667,3257.86260807185
"노원구","하계동","청솔(시영7)","2024 년 08 월",42075,3276.56146758071
"노원구","하계동","청솔(시영7)","2024 년 12 월",39166.6666666667,2984.94704340808
"노원구","하계동","청솔(시영7)","2025 년 01 월",48000,3200
"노원구","하계동","청솔(시영7)","2025 년 02 월",43000,3170.64128256513
"노원구","하계동","청솔(시영7)","2025 년 03 월",42500,3022.75397939975
"노원구","하계동","청솔(시영7)","2025 년 04 월",46750,3110.2188419714
"노원구","하계동","청솔(시영7)","2025 년 05 월",42455.5555555556,3087.06261734806
"노원구","하계동","청솔(시영7)","2025 년 06 월",45385.7142857143,3094.16119812623
"노원구","하계동","하계1청구","2024 년 01 월",85250,3325.35460992908
"노원구","하계동","하계1청구","2024 년 02 월",76000,2964.5390070922
"노원구","하계동","하계1청구","2024 년 03 월",86000,3354.60992907801
"노원구","하계동","하계1청구","2024 년 04 월",80000,3120.56737588652
"노원구","하계동","하계1청구","2024 년 05 월",78500,3062.05673758865
"노원구","하계동","하계1청구","2024 년 06 월",84500,3296.09929078014
"노원구","하계동","하계1청구","2024 년 07 월",85125,3320.47872340426
"노원구","하계동","하계1청구","2024 년 08 월",85500,3335.10638297872
"노원구","하계동","하계1청구","2024 년 09 월",87000,3393.6170212766
"노원구","하계동","하계1청구","2024 년 10 월",87937.5,3430.18617021277
"노원구","하계동","하계1청구","2024 년 11 월",90000,3510.63829787234
"노원구","하계동","하계1청구","2025 년 01 월",78666.6666666667,3068.55791962175
"노원구","하계동","하계1청구","2025 년 02 월",85100,3319.50354609929
"노원구","하계동","하계1청구","2025 년 03 월",86350,3368.26241134752
"노원구","하계동","하계1청구","2025 년 04 월",82000,3198.58156028369
"노원구","하계동","하계1청구","2025 년 05 월",78750,3071.8085106383
"노원구","하계동","하계1청구","2025 년 06 월",90480,3529.36170212766
"노원구","하계동","하계2현대","2024 년 02 월",85500,3323.47813795703
"노원구","하계동","하계2현대","2024 년 03 월",75500,3306.56934306569
"노원구","하계동","하계2현대","2024 년 04 월",77000,3006.74476393326
"노원구","하계동","하계2현대","2024 년 06 월",83125,3327.1876573415
"노원구","하계동","하계2현대","2024 년 07 월",82550,3332.5806201244
"노원구","하계동","하계2현대","2024 년 08 월",87450,3495.60645958974
"노원구","하계동","하계2현대","2024 년 09 월",84000,3265.17150395778
"노원구","하계동","하계2현대","2024 년 10 월",85000,3319.13383031594
"노원구","하계동","하계2현대","2025 년 01 월",74500,3262.77372262774
"노원구","하계동","하계2현대","2025 년 02 월",76000,3328.46715328467
"노원구","하계동","하계2현대","2025 년 03 월",85000,3319.13383031594
"노원구","하계동","하계2현대","2025 년 04 월",81200,3311.08978801078
"노원구","하계동","하계2현대","2025 년 05 월",86500,3362.34922728986
"노원구","하계동","하계2현대","2025 년 06 월",83000,3354.44410459486
"노원구","하계동","하계2현대","2025 년 07 월",78000,3416.05839416058
"노원구","하계동","학여울청구","2024 년 01 월",71000,2812.28648479331
"노원구","하계동","학여울청구","2024 년 02 월",63425,3192.32432857536
"노원구","하계동","학여울청구","2024 년 03 월",88000,2976.03569591941
"노원구","하계동","학여울청구","2024 년 04 월",71450,2790.94083732221
"노원구","하계동","학여울청구","2024 년 05 월",70366.6666666667,2961.39971818872
"노원구","하계동","학여울청구","2024 년 06 월",74750,2934.17591866488
"노원구","하계동","학여울청구","2024 년 07 월",77528.5714285714,2977.19625262144
"노원구","하계동","학여울청구","2024 년 08 월",77750,3047.72678656413
"노원구","하계동","학여울청구","2024 년 09 월",70500,3234.97240900214
"노원구","하계동","학여울청구","2024 년 10 월",84333.3333333333,3283.00106169636
"노원구","하계동","학여울청구","2024 년 11 월",79920,3130.16937921228
"노원구","하계동","학여울청구","2024 년 12 월",69400,3128.55395514276
"노원구","하계동","학여울청구","2025 년 01 월",58000,3222.22222222222
"노원구","하계동","학여울청구","2025 년 02 월",78000,3036.45157484959
"노원구","하계동","학여울청구","2025 년 03 월",76525,3012.33389780346
"노원구","하계동","학여울청구","2025 년 04 월",78371.4285714286,3060.056289255
"노원구","하계동","학여울청구","2025 년 05 월",71840,3021.82499828698
"노원구","하계동","학여울청구","2025 년 06 월",78947.3684210526,3119.14855040569
"노원구","하계동","학여울청구","2025 년 07 월",62000,3444.44444444444
"노원구","하계동","한신1","2024 년 01 월",31300,3574.56349206349
"노원구","하계동","한신1","2024 년 03 월",31116.6666666667,3442.41140061895
"노원구","하계동","한신1","2024 년 04 월",31660,3450.75736961451
"노원구","하계동","한신1","2024 년 05 월",25000,3055.55555555556
"노원구","하계동","한신1","2024 년 06 월",30950,3611.62509448224
"노원구","하계동","한신1","2024 년 07 월",34292.3076923077,3603.0306336371
"노원구","하계동","한신1","2024 년 08 월",35333.3333333333,3582.27513227513
"노원구","하계동","한신1","2024 년 09 월",44750,3317.04851752022
"노원구","하계동","한신1","2024 년 11 월",36000,3630.42827193771
"노원구","하계동","한신1","2024 년 12 월",30100,3678.88888888889
"노원구","하계동","한신1","2025 년 01 월",33600,3575.9977324263
"노원구","하계동","한신1","2025 년 02 월",39280,3520.41415308262
"노원구","하계동","한신1","2025 년 03 월",36700,3596.40889060026
"노원구","하계동","한신1","2025 년 04 월",32000,3093.44115004492
"노원구","하계동","한신1","2025 년 05 월",39200,3666.66666666667
"노원구","하계동","한신1","2025 년 06 월",35016.6666666667,3700.47151984483
"노원구","하계동","한신1","2025 년 07 월",38700,3619.89795918367
"노원구","하계동","한신2","2024 년 01 월",47500,3520.88948787062
"노원구","하계동","한신2","2024 년 06 월",43800,3246.6307277628
"노원구","하계동","한신2","2024 년 07 월",48250,3576.48247978437
"노원구","하계동","한신2","2024 년 08 월",45500,3372.64150943396
"노원구","하계동","한신2","2024 년 09 월",38200,3573.12925170068
"노원구","하계동","한신2","2024 년 10 월",46500,3446.76549865229
